frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2788,2267.0,[757.8190489618055 1311.0387007936959 1548.6604527058425 2077.3218415413103],[1041.2237548828125 1818.0421142578125 1268.2166748046875 1954.8592529296875],0.35474666953086853,NL64OCX,0.3875328939604657
2789,2267.0,[755.5484164599786 1314.2341846868264 1548.4381069562126 2081.470285352877],[1054.2725830078125 1830.6954345703125 1265.5389404296875 1945.8079833984375],0.4657929241657257,NL63OGY,0.5676865413589217
2790,2267.0,[754.5200854755058 1318.0755131850474 1548.9674996611298 2085.263810116901],[1037.5206298828125 1831.0980224609375 1268.8406982421875 1949.448974609375],0.5918731689453125,NL64OGX,0.2882720132467348
2790,1772.0,[2248.0813524473406 1368.739975600403 2874.8329845548687 1956.812022430726],[2476.454345703125 1747.9493408203125 2664.653076171875 1871.9205322265625],0.2909584045410156,LP14LJA,0.4453166439421864
2792,2267.0,[751.8501183677297 1323.0681157805402 1548.5849625752132 2091.023903880834],[1038.0286865234375 1835.32763671875 1265.4525146484375 1960.2601318359375],0.5114904642105103,NL64OGX,0.30093674787688524
2795,2267.0,[744.957677643225 1331.330477684221 1540.37503076569 2099.326058239348],[1036.5479736328125 1849.856689453125 1254.30615234375 1970.783935546875],0.28200313448905945,NL64OGY,0.30081395724275384
2797,2267.0,[738.7349884944028 1332.7021805717952 1534.8789592073267 2101.394237148594],[1037.1417236328125 1856.3046875 1251.654541015625 1970.391845703125],0.4043548107147217,NL64OGY,0.2549509862960857
2798,2267.0,[738.6179734274292 1335.7782708450075 1532.9359960634924 2105.944288155103],[1032.365234375 1854.8433837890625 1256.147216796875 1977.3284912109375],0.40712520480155945,NL64OGX,0.0935243974613987
2800,2267.0,[730.0275598927524 1342.07761418644 1527.8552577193764 2113.135380820754],[1037.0401611328125 1871.5965576171875 1256.02880859375 1987.3594970703125],0.502480685710907,NL64OGX,0.1599490887154986
2800,1772.0,[2251.0431142101756 1389.2967894452609 2896.4865794999882 1979.2394794031534],[2482.036376953125 1777.31689453125 2688.173583984375 1895.849853515625],0.33825138211250305,LP14LJA,0.7150973576167781
2801,2267.0,[725.324010566027 1347.2168270879738 1525.4060819518595 2121.4487725111894],[1026.69140625 1868.2071533203125 1254.794677734375 1992.1314697265625],0.4816981852054596,NL61OGX,0.17886116108668418
2802,2267.0,[724.6266049498317 1349.1781429821085 1526.9510595591055 2126.7328405615867],[1025.21533203125 1867.5377197265625 1257.16015625 2001.8089599609375],0.41914722323417664,NL64OGX,0.38838054283858503
2803,2267.0,[723.9457094861762 1349.235718227865 1528.107760172533 2129.1999981368203],[1025.2127685546875 1867.531494140625 1257.1806640625 2001.7877197265625],0.41907426714897156,NL64OGX,0.38838054283858503
2804,2267.0,[722.8816737777951 1350.4571915220386 1528.3127443779895 2132.55438061143],[1026.357177734375 1876.3685302734375 1248.7977294921875 1998.5343017578125],0.5303480625152588,NL64OGX,0.37286723221490553
2807,2267.0,[714.5817580498215 1353.7616668437272 1523.2893489776234 2141.2306400408997],[1018.56005859375 1887.812255859375 1242.730224609375 2009.505615234375],0.4936225116252899,NL61OGX,0.29838722586272776
2810,1772.0,[2263.4850007763375 1410.714869878248 2903.368051028838 2008.006837663489],[2483.877685546875 1793.390625 2696.87841796875 1920.85693359375],0.5013244152069092,LP14LJA,0.5115742347159711
2811,1772.0,[2267.2575251749413 1414.2004422816365 2908.6394596906885 2012.9437678691872],[2491.784912109375 1798.4393310546875 2707.978271484375 1913.667236328125],0.5457098484039307,LP14LJA,0.37772533827592575
2811,2267.0,[704.9808279296831 1360.1406608355592 1528.3444743704022 2147.6084700088686],[1007.3388061523438 1900.0960693359375 1235.208740234375 2011.8072509765625],0.38869738578796387,NL64OGX,0.2865537800764674
2812,1772.0,[2268.5686760491935 1416.9465037511236 2911.4451363627877 2017.8881926169838],[2492.9853515625 1804.177490234375 2695.75146484375 1913.439453125],0.565070629119873,LP14LJA,0.7488119016945276
2817,1772.0,[2270.9908632899023 1423.6924229971783 2927.089399663235 2032.166268103881],[2484.807861328125 1821.015380859375 2722.594482421875 1935.2548828125],0.5005674362182617,LP14LJA,0.261815089413304
2818,1772.0,[2274.4681088772386 1425.8875260390569 2932.7223145362414 2035.781979716739],[2503.623779296875 1815.814453125 2728.037841796875 1940.0965576171875],0.4265626072883606,LF14LJA,0.226810853620054
2819,1772.0,[2275.8090570937834 1427.7645843307105 2935.009476490642 2039.509501629655],[2495.476318359375 1825.9808349609375 2715.4287109375 1944.8935546875],0.49296581745147705,LF14LJA,0.5123593348477431
2820,1772.0,[2275.26072726947 1430.9141421356965 2934.859358819215 2043.512385803678],[2504.524658203125 1832.772216796875 2712.926513671875 1945.431884765625],0.4482409954071045,LP14LJA,0.4738353834354749
2821,1772.0,[2274.806033045262 1431.9063837669548 2934.6905255706392 2045.1810644709742],[2504.698974609375 1832.7188720703125 2712.910400390625 1945.432373046875],0.44830262660980225,LP14LJA,0.4738353834354749
2822,2267.0,[658.1568406290648 1391.8336805037761 1524.1730059469605 2145.309940900816],[989.792724609375 1936.061279296875 1219.84619140625 2062.748291015625],0.4827331304550171,NG00GXE,0.042492052367262556
2823,1772.0,[2273.0115508520844 1435.2122235732134 2932.9465069436114 2049.8787975950427],[2515.0673828125 1829.9132080078125 2719.8662109375 1952.8487548828125],0.47801366448402405,LP14LJA,0.33817382174262983
2823,2267.0,[660.9220910041297 1393.7351145283417 1525.850318707947 2143.4514135631653],[995.3861083984375 1947.8892822265625 1216.8599853515625 2061.808349609375],0.4046958386898041,NL64OGX,0.21634384975078802
2824,1772.0,[2272.25598847261 1437.433237999186 2931.4918919771885 2052.236657676146],[2513.77587890625 1836.6944580078125 2714.537109375 1953.74462890625],0.5508277416229248,LP14LJA,0.6256757222414728
2824,2267.0,[658.2097342051238 1397.0416986029563 1524.5465178066706 2143.3810665877304],[981.5088500976562 1942.7674560546875 1212.7779541015625 2067.341064453125],0.440132737159729,IL64OGX,0.1754430275835545
2826,2267.0,[659.0696721737947 1404.8356889778127 1522.1826110916443 2146.060681500484],[983.876220703125 1963.4688720703125 1220.0028076171875 2082.44189453125],0.5542368292808533,NL60OGX,0.4721412411514222
2826,1772.0,[2274.907081176144 1442.6248617738263 2934.9550160848075 2058.490084013955],[2507.77734375 1830.01318359375 2710.31787109375 1956.586669921875],0.5492814183235168,LP14LJA,0.6583399393292853
2827,2267.0,[660.5326147300599 1407.0020142520634 1521.9891926052283 2146.0703615134316],[983.9161376953125 1963.4239501953125 1219.98095703125 2082.459228515625],0.5548036098480225,NL60OGX,0.45347101288641156
2827,1772.0,[2275.2806367883472 1443.4337084710971 2936.1775464529715 2060.1793448588146],[2507.984619140625 1830.08056640625 2710.48828125 1956.404296875],0.5492667555809021,LP14LJA,0.6347693081450234
2828,2267.0,[661.7605574030838 1409.0593920048054 1519.4787661707785 2146.4739046842337],[982.6104736328125 1965.44677734375 1221.6185302734375 2085.78173828125],0.5721980929374695,NL64OGX,0.31679944960144474
2828,1772.0,[2274.5191382983753 1444.3086909534618 2935.57818817166 2061.9394924524245],[2506.536865234375 1837.1019287109375 2714.951904296875 1963.1268310546875],0.4074505865573883,LP14LJA,0.19090747644944073
2829,1772.0,[2276.310507749872 1446.4617366465238 2937.602853102999 2064.7289829319584],[2512.969482421875 1842.4771728515625 2730.674072265625 1970.7689208984375],0.45002031326293945,LP14LJA,0.5771855595286491
2829,2267.0,[665.2598019630727 1410.5592844175421 1519.203811573319 2145.7488763636247],[975.4158935546875 1964.8201904296875 1223.78857421875 2093.237060546875],0.43646711111068726,NL64OGX,0.2170513895333388
2830,2267.0,[656.1522750796458 1412.78403617984 1512.6422540993349 2145.368841286304],[975.0617065429688 1973.7520751953125 1212.38134765625 2091.66015625],0.5907198190689087,NL64OCX,0.6989926582636035
2830,1772.0,[2277.6566031442417 1448.3856992809078 2940.4669845615836 2067.7746354774868],[2515.3818359375 1846.9178466796875 2730.90283203125 1969.7061767578125],0.4734886586666107,LP14LJA,0.37593716369551755
2831,2267.0,[656.5083609336928 1415.7327778441197 1511.2204677063921 2145.1697985161627],[972.8640747070312 1973.015625 1218.78662109375 2105.1298828125],0.5593045353889465,NL64OGY,0.273127930960447
2832,1772.0,[2279.216395159493 1452.417990378769 2946.405044357385 2073.4568585807624],[2523.02734375 1851.555908203125 2716.766845703125 1978.710205078125],0.4155268669128418,LP14LJA,0.3128841020328676
2833,1772.0,[2279.1305225158235 1453.1227801001771 2947.997736505808 2074.6976206667687],[2523.006591796875 1851.4951171875 2716.834228515625 1978.771728515625],0.41402730345726013,LP14LJA,0.3128841020328676
2834,1772.0,[2278.9539167266817 1457.1238700572146 2950.271050880248 2078.324500631559],[2521.068603515625 1861.950439453125 2734.25244140625 1984.584228515625],0.45558488368988037,LP14LJA,0.7118726334605359
2835,1772.0,[2278.570668359686 1461.010211191098 2950.4530838706382 2080.9639730901963],[2515.027587890625 1869.52587890625 2748.125244140625 1986.93310546875],0.6084893941879272,LP14LJA,0.7381737955228268
2835,2267.0,[654.8906957649381 1424.1061316820083 1507.7236572549311 2144.8098199855312],[971.3004150390625 1985.16796875 1206.2244873046875 2117.3642578125],0.4591405987739563,NL64OCX,0.6063498637008206
2836,1772.0,[2278.7579109376434 1463.5435218490613 2950.1697254964306 2082.51373390169],[2502.417724609375 1853.6990966796875 2743.62255859375 1996.274169921875],0.5179066061973572,LP14LJA,0.5776291656058257
2837,1772.0,[2281.491779831704 1465.4022554557405 2953.6913476325303 2084.7590756911213],[2513.1162109375 1873.0506591796875 2732.47802734375 1998.5401611328125],0.4858423173427582,LP14LJA,0.49190617221080385
2838,1772.0,[2283.854047225578 1467.9364497487259 2956.5829452689886 2088.369650590239],[2523.292236328125 1878.2047119140625 2731.07080078125 1998.7730712890625],0.5054603815078735,LP14LJA,0.4340374685279267
2839,1772.0,[2284.6612156140222 1468.6646938162642 2957.6441207682988 2089.8000031310976],[2523.355224609375 1878.243896484375 2731.177734375 1998.835693359375],0.5061805248260498,LP14LJA,0.4340374685279267
2839,2267.0,[656.1102725494022 1435.0718196081948 1505.1452103490685 2145.3785955735493],[966.6242065429688 2005.264892578125 1207.3074951171875 2129.896728515625],0.4320197105407715,NL64OCX,0.13731170669966813
2840,1772.0,[2284.6077863520813 1470.629461990026 2956.893491357694 2092.1567515572942],[2519.0166015625 1880.687255859375 2735.70849609375 2004.431396484375],0.5181947946548462,LP14LJA,0.44932867653902403
2840,2267.0,[657.7677001724005 1437.5318006848138 1506.2374019072254 2145.1689868018198],[959.3241577148438 2005.9141845703125 1207.05908203125 2138.265625],0.45789965987205505,NL64OCX,0.2487404063905996
2841,1772.0,[2283.1657270391593 1472.3052941349458 2954.2074120773736 2093.9901365199753],[2526.220703125 1873.3795166015625 2749.202880859375 2017.4036865234375],0.4533994495868683,LP14LJA,0.4671552854201683
2841,2267.0,[659.9451161845404 1442.0918012536847 1509.3100258601598 2145.4849033667783],[958.9971313476562 2012.76708984375 1207.3905029296875 2143.918212890625],0.38249123096466064,NL61OGX,0.3496158216318936
2842,1772.0,[2283.572096763557 1475.0980377401652 2953.7672835483 2097.554465961832],[2528.6845703125 1886.5301513671875 2735.827392578125 2015.5023193359375],0.48996078968048096,LP14LJA,0.34070974348553507
2842,2267.0,[661.9974246744972 1446.6302034178473 1510.1942004033654 2145.853924344682],[954.5888671875 2020.611328125 1197.289306640625 2142.650390625],0.4258420467376709,NL64OCX,0.6355160969341805
2843,1772.0,[2283.6039011362523 1477.9289852220386 2952.6560298354284 2100.698122602049],[2528.41357421875 1889.3323974609375 2737.516357421875 2013.103271484375],0.5866736769676208,LP14LJA,0.5510639436172441
2844,1772.0,[2284.52147524435 1481.5212678088888 2953.7254816493833 2105.9103324138828],[2525.35498046875 1884.1700439453125 2729.2421875 2015.6793212890625],0.5562365651130676,LP14LJN,0.3186224292688657
2845,1772.0,[2284.9202152346315 1482.5685851213266 2954.2836751923305 2108.3118280473677],[2525.369873046875 1884.2054443359375 2729.2255859375 2015.6993408203125],0.5559253096580505,LP14LJN,0.3186224292688657
2846,1772.0,[2286.6083077755807 1485.3673839877447 2955.8798554679674 2112.339285505126],[2524.638427734375 1882.9520263671875 2737.196044921875 2014.994140625],0.5074135661125183,LP14LJA,0.5647937276717169
2848,1772.0,[2288.9776766614964 1490.863671448214 2961.1466986641203 2118.813207305464],[2526.681884765625 1898.8221435546875 2740.79736328125 2016.311767578125],0.5316282510757446,LP14LJA,0.40634136215199623
2849,1772.0,[2290.4036623051725 1493.3313862987716 2964.086733149815 2122.2392304180144],[2531.616943359375 1898.4210205078125 2745.322265625 2024.8604736328125],0.34544891119003296,LP14LJA,0.5646215156984672
2850,1772.0,[2290.322600863403 1495.6696761064254 2965.2949349757173 2126.015884025767],[2536.09423828125 1906.330078125 2750.737060546875 2027.552490234375],0.27712127566337585,LP14LJA,0.4405810187327674
2851,1772.0,[2290.148582013985 1496.2343616641588 2966.18231095019 2127.645141476326],[2535.77880859375 1906.157958984375 2750.884521484375 2027.596435546875],0.2793251574039459,LP14LJA,0.49588136848331327
2854,1772.0,[2294.7128859475074 1501.7213130179807 2975.4366373175076 2133.482972194478],[2530.71533203125 1923.6141357421875 2756.572265625 2043.79833984375],0.47323697805404663,LP14LJA,0.4020171145790346
2856,1772.0,[2296.791573208977 1506.5522497580064 2978.879349619996 2135.6980875221866],[2527.4677734375 1929.264404296875 2757.221923828125 2047.248046875],0.5863850116729736,LP14LJA,0.35164233818086515
2857,1772.0,[2296.1029593124795 1507.8519547770727 2976.4616206340206 2135.7337677481296],[2527.501953125 1929.325927734375 2757.171142578125 2047.194580078125],0.5852689146995544,LP14LJA,0.35164233818086515
2858,1772.0,[2298.1760160426666 1509.4262157041196 2977.959913751267 2135.382412546388],[2524.90966796875 1926.0589599609375 2759.728515625 2055.48486328125],0.5314620733261108,LP14LJA,0.373101432580009
2859,1772.0,[2298.52371662551 1512.9762167244555 2978.457541380697 2138.2480700271485],[2526.593994140625 1924.8848876953125 2770.533203125 2058.302001953125],0.48913463950157166,LP14LJA,0.14897353738072655
2860,1772.0,[2301.5167463171165 1515.7834999740026 2985.5683197670023 2140.8055583853093],[2540.3818359375 1930.6387939453125 2773.056640625 2058.56494140625],0.5340897440910339,LP14LJA,0.23176343855695122
2863,1772.0,[2301.6854918835243 1518.9437063789264 2991.382636235763 2141.979711214967],[2532.66796875 1934.701171875 2757.529541015625 2062.43701171875],0.503221333026886,LP14LJA,0.3145863832918817
2877,1772.0,[2314.7499736707796 1552.2917283178595 3015.0794832884394 2143.423353435204],[2562.7099609375 1984.552490234375 2791.302490234375 2101.1591796875],0.5297055840492249,LP14LJA,0.08146592026487279
2880,1772.0,[2315.8978548922078 1562.8953567607991 3027.366143973036 2144.907610112134],[2563.101806640625 1991.12548828125 2788.976318359375 2109.637939453125],0.5189436078071594,LP14LJA,0.517600746342735
2885,1772.0,[2318.764241091192 1574.172557773049 3037.366331319032 2143.7816800121686],[2566.187255859375 2008.0147705078125 2799.260009765625 2137.158203125],0.5110807418823242,LP14LJA,0.412445484089181
3546,2594.0,[2256.6867541932374 1088.2824358871944 2743.2923902804664 1470.8619023276483],[2409.994873046875 1299.80908203125 2603.2041015625 1417.2694091796875],0.34425580501556396,SC56DFP,0.560830333644873
3547,2594.0,[2256.68718343593 1087.3805414633796 2742.8260151856175 1471.0684464393792],[2410.072998046875 1299.898681640625 2602.62451171875 1417.081787109375],0.340096116065979,SC56DFP,0.30421212986582336
3548,2594.0,[2256.9419923974415 1089.6187664575775 2742.771247043916 1473.19493622685],[2411.17236328125 1303.148193359375 2604.47900390625 1423.384765625],0.27577415108680725,SC56WIP,0.09171726603811728
3551,2594.0,[2255.910735550336 1090.2608535470786 2741.5320944707496 1474.5056029217817],[2413.76904296875 1292.665771484375 2633.557861328125 1429.72998046875],0.2676317095756531,SC56DFP,0.27516995610943457
3562,2594.0,[2255.8257659485125 1099.1221984083475 2745.4303584452773 1488.3452734268042],[2412.8291015625 1303.88134765625 2611.330810546875 1430.6595458984375],0.26067355275154114,SC56DYP,0.19743522043113174
3567,2594.0,[2254.810066487358 1106.0170008284451 2743.994036319321 1497.5677770550458],[2418.1142578125 1322.0968017578125 2607.69140625 1451.319580078125],0.26622769236564636,SC56DYP,0.4184732852644258
3576,2594.0,[2254.940244484991 1120.6084393499368 2751.2186726065484 1515.519586348651],[2406.143798828125 1319.3961181640625 2624.249267578125 1458.3043212890625],0.25822222232818604,SC55DYP,0.42092601321285295
3577,2594.0,[2254.7017374462475 1121.2826781577855 2751.3634606658716 1516.2109836179175],[2406.26220703125 1319.318603515625 2624.40234375 1458.2469482421875],0.2557845115661621,SC55DYP,0.42092601321285295
